month,year,Afghanistan,Afrique du Sud,Albanie,Algerie,Allemagne,Andorre,Angola,Antigua et Barbuda,Arabie Saoudite,Argentine,Armenie,Australie,Autriche,Azerbaidjan,Bahamas,Bahrein,Bangladesh,Barbade,Belgique,Belize,Benin,Bermudes,Bhoutan,Bielorussie,Birmanie (Myanmar),Bolivie,Bosnie-Herzegovine,Botswana,Bresil,Brunei,Bulgarie,Burkina Faso,Burundi,Cambodge,Cameroun,Canada,Cap Vert,Iles Cayman,Centrafrique,Chili,Chine,Chypre,Colombie,Comores,Congo democratique,Congo,Coree du Nord,Coree du Sud,Costa Rica,Cote d'Ivoire,Croatie,Cuba,Danemark,Djibouti,Dominique,Republique Dominicaine,Egypte,Emirats Arabes Unis,Equateur,Erythree,Espagne,Estonie,Etats-Unis,USA,Ethiopie,Feroe,Fidji,Finlande,France,Gabon,Gambie,Georgie,Ghana,Grece,Grenade,Groenland,Guadeloupe,Guatemala,Guinee,Guinee Bissau,Guinee equatoriale,Guyana,Guyane,Haiti,Honduras,Hong Kong,Hongrie,Iles Anglo normandes,Inde,Indonesie,Irak,Iran,Irlande,Islande,Israel,Italie,Jamaique,Japon,Jordanie,Kazakhstan,Kenya,Kirghizstan,Kiribati,Kosovo,Koweit,Laos,Lesotho,Lettonie,Liban,Liberia,Libye,Liechtenstein,Lituanie,Luxembourg,Macao,Macedoine,Madagascar,Malaisie,Malawi,Maldives,Mali,Malouines,Falkland,Malte,Maroc,Marshall,Martinique,Maurice,Mauritanie,Mexique,Micronesie,Moldavie,Monaco,Mongolie,Montenegro,Mozambique,Myanmar,Birmanie,Namibie,Nauru,Nepal,Nicaragua,Niger,Nigeria,Norvege,Nouvelle Caledonie,Nouvelle Zelande,Oman,Ouganda,Ouzbekistan,Pakistan,Palau,Palestine,Panama,Papouasie,Nouvelle Guinee,Paraguay,Pays-Bas,Perou,Philippines,Pologne,Porto Rico,Portugal,Qatar,RepubliqueDominicaine,Republique Dominicaine,Republique tcheque,Reunion,Roumanie,Royaume-Uni,Russie,Rwanda,Sahara Occidental,Saint Christophe et Nevis,Nevis,Saint Christophe,Saint Marin,Saint Vincent,Saint Vincent et les Grenadines,Grenadines,Sainte Helene,Sainte Lucie,Salomon,Salvador,Samoa,Sao Tome et Principe,Senegal,Serbie,Seychelles,Sierra Leone,Singapour,Slovaquie,Slovenie,Somalie,Somaliland,Soudan,Sri Lanka,Suede,Suisse,Surinam,Syrie,Swaziland,Tadjikistan,Taiwan,Tanzanie,Tchad,Tchequie,Thailande,Tibet,Timor Oriental,Togo,Tonga,Trinite et Tobago,Tristan Da Cunha,Tunisie,Turkmenistan,Turquie,Tuvalu,Ukraine,Uruguay,Vanuatu,Vatican,Venezuela,Vietnam,Vierges americaines,Zambie,Zimbabwe
2,1968,3.0,44.0,5.0,0,165.0,0,5.0,0,4.0,24.0,0,42.0,44.0,0,2.0,5.0,0,1.0,117.0,0,0,2.0,0,0,0,7.0,0,0,0,0,13.0,0,1.0,12.0,2.0,102.0,1.0,0,0,15.0,52.0,14.0,8.0,0,0,23.0,0,0,0,0,0,16.0,36.0,0,11.0,0,14.0,0,3.0,0,75.0,0,281.0,93.0,5.0,0,0,38.0,419.0,0,1.0,0,4.0,0,0,8.0,1.0,3.0,0,0,0,0,1.0,0,3.0,1.0,19.0,0,74.0,0,9.0,15.0,10.0,4.0,0,189.0,0,90.0,18.0,0,10.0,0,0,0,0,20.0,0,0,11.0,0,5.0,6.0,0,19.0,0,0,6.0,4.0,1.0,0,7.0,0,0,3.0,26.0,5.0,0,45.0,2.0,20.0,0,1.0,4.0,0,0,0,0,4.0,0,1.0,0,0,22.0,20.0,0,0,0,4.0,0,0,15.0,0,1.0,5.0,0,0,2.0,41.0,0,4.0,26.0,0,45.0,1.0,0,0,0,0,39.0,30.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,0,0,2.0,2.0,0,8.0,2.0,0,2.0,0,9.0,0,0,573.0,2.0,10.0,0,0,0,2.0,2.0,0,0,2.0,0,2.0,0,0,0,15.0,0,15.0,0,0,2.0,0,9.0,5.0,175.0,0,5.0,0
3,1968,1.0,48.0,3.0,0,240.0,0,4.0,0,0,19.0,0,61.0,63.0,0,1.0,0,0,0,114.0,0,0,0,0,0,0,3.0,0,0,0,0,10.0,0,0,9.0,7.0,105.0,0,0,0,12.0,74.0,9.0,14.0,0,0,17.0,0,0,1.0,0,1.0,25.0,51.0,0,33.0,0,26.0,0,6.0,0,79.0,2.0,381.0,149.0,3.0,0,0,22.0,483.0,4.0,2.0,0,4.0,0,4.0,1.0,2.0,10.0,0,0,0,0,0,1.0,3.0,2.0,25.0,0,83.0,0,10.0,11.0,20.0,19.0,1.0,274.0,0,97.0,37.0,0,15.0,0,0,0,2.0,14.0,0,1.0,5.0,0,3.0,2.0,1.0,26.0,1.0,0,4.0,6.0,2.0,0,15.0,0,1.0,3.0,14.0,5.0,2.0,74.0,0,20.0,0,0,12.0,2.0,0,0,0,3.0,0,0,0,3.0,14.0,11.0,0,0,0,0,2.0,0,14.0,0,5.0,11.0,0,0,3.0,46.0,0,6.0,51.0,0,51.0,0,0,0,0,0,35.0,29.0,29.0,2.0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,0,0,0,1.0,0,0,6.0,4.0,0,1.0,0,3.0,0,0,841.0,0,18.0,0,0,1.0,3.0,4.0,0,0,2.0,0,4.0,0,0,0,16.0,0,18.0,0,6.0,1.0,0,12.0,5.0,226.0,0,1.0,1.0
4,1968,4.0,59.0,4.0,0,246.0,1.0,5.0,0,0,15.0,0,56.0,63.0,0,1.0,1.0,0,0,124.0,0,0,1.0,0,0,0,6.0,0,1.0,0,0,15.0,0,1.0,14.0,10.0,80.0,0,0,0,18.0,79.0,9.0,5.0,0,0,25.0,0,0,2.0,0,0,20.0,51.0,2.0,23.0,0,13.0,0,5.0,0,152.0,0,396.0,160.0,5.0,0,0,26.0,486.0,4.0,1.0,0,4.0,0,5.0,5.0,3.0,4.0,0,0,0,0,2.0,1.0,4.0,3.0,32.0,0,83.0,0,9.0,20.0,17.0,3.0,0,257.0,0,76.0,29.0,1.0,8.0,0,0,0,0,15.0,2.0,0,5.0,0,4.0,3.0,0,31.0,0,0,4.0,3.0,0,0,21.0,0,0,5.0,19.0,5.0,2.0,79.0,3.0,25.0,0,2.0,11.0,4.0,0,2.0,0,6.0,0,0,0,4.0,18.0,18.0,0,0,0,2.0,2.0,0,22.0,0,3.0,7.0,0,0,1.0,33.0,0,18.0,62.0,3.0,63.0,1.0,0,0,0,0,43.0,25.0,28.0,0,0,0,0,0,1.0,0,0,0,0,0,0,15.0,0,0,0,1.0,2.0,7.0,11.0,12.0,0,2.0,0,4.0,0,0,813.0,0,12.0,0,1.0,0,8.0,4.0,0,0,4.0,0,2.0,2.0,0,0,6.0,0,19.0,0,4.0,2.0,0,14.0,6.0,273.0,0,4.0,0
5,1968,6.0,44.0,4.0,0,276.0,0,1.0,0,0,23.0,0,57.0,44.0,0,1.0,0,0,0,130.0,0,0,0,0,0,0,3.0,0,1.0,0,0,30.0,0,2.0,8.0,5.0,109.0,0,0,0,24.0,86.0,9.0,7.0,0,0,13.0,0,0,0,0,0,5.0,50.0,1.0,20.0,0,27.0,0,12.0,0,148.0,0,356.0,158.0,5.0,0,0,21.0,651.0,4.0,9.0,0,4.0,0,1.0,1.0,2.0,1.0,0,0,0,0,2.0,2.0,1.0,1.0,35.0,0,64.0,0,10.0,25.0,20.0,6.0,0,368.0,0,64.0,27.0,1.0,8.0,0,0,0,3.0,17.0,1.0,1.0,18.0,0,2.0,6.0,0,30.0,0,0,2.0,1.0,2.0,0,29.0,0,0,4.0,21.0,4.0,0,96.0,1.0,36.0,0,1.0,22.0,0,0,1.0,0,2.0,1.0,0,0,1.0,40.0,37.0,0,0,0,0,16.0,0,14.0,0,18.0,4.0,0,0,3.0,41.0,0,10.0,66.0,1.0,69.0,0,0,0,0,0,57.0,30.0,23.0,0,0,0,0,0,0,0,0,0,0,0,10.0,16.0,0,0,0,2.0,0,2.0,4.0,7.0,0,1.0,0,8.0,0,0,926.0,0,16.0,1.0,0,2.0,5.0,1.0,0,0,0,0,3.0,0,0,0,15.0,0,20.0,0,0,3.0,0,19.0,13.0,196.0,0,4.0,0
6,1968,2.0,32.0,8.0,0,228.0,1.0,3.0,0,0,27.0,0,68.0,45.0,0,5.0,1.0,0,0,127.0,0,0,1.0,0,0,0,1.0,0,0,0,0,8.0,0,1.0,1.0,3.0,97.0,0,0,0,23.0,52.0,8.0,5.0,0,0,13.0,0,0,1.0,0,1.0,21.0,37.0,0,34.0,0,29.0,0,7.0,0,97.0,0,331.0,131.0,4.0,0,0,23.0,555.0,2.0,2.0,0,4.0,0,1.0,0,2.0,1.0,0,0,0,0,3.0,1.0,0,2.0,22.0,0,47.0,0,7.0,24.0,14.0,8.0,0,297.0,0,43.0,38.0,1.0,2.0,0,0,0,3.0,1.0,0,1.0,21.0,0,5.0,4.0,0,30.0,0,0,1.0,4.0,0,0,10.0,0,1.0,3.0,23.0,1.0,1.0,65.0,2.0,21.0,0,0,4.0,1.0,0,4.0,0,3.0,0,0,0,0,25.0,24.0,0,0,0,2.0,3.0,0,6.0,0,12.0,5.0,1.0,0,1.0,44.0,0,3.0,33.0,0,54.0,1.0,0,0,0,0,30.0,22.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,5.0,0,0,5.0,10.0,0,1.0,0,4.0,0,0,792.0,1.0,10.0,0,0,0,7.0,1.0,0,0,3.0,0,3.0,0,0,0,15.0,0,16.0,0,2.0,5.0,0,11.0,6.0,113.0,0,8.0,0
7,1968,7.0,44.0,5.0,0,238.0,0,1.0,0,0,28.0,0,49.0,38.0,0,2.0,3.0,0,0,128.0,0,0,3.0,0,1.0,0,20.0,0,0,0,0,37.0,0,2.0,5.0,2.0,120.0,0,0,0,39.0,62.0,32.0,14.0,1.0,0,15.0,0,0,4.0,0,0,20.0,43.0,0,30.0,0,29.0,0,5.0,0,106.0,2.0,330.0,135.0,5.0,0,0,14.0,564.0,5.0,0,4.0,4.0,0,4.0,3.0,2.0,2.0,0,0,0,0,4.0,1.0,5.0,2.0,52.0,0,78.0,0,25.0,19.0,10.0,2.0,1.0,252.0,1.0,81.0,21.0,1.0,9.0,0,0,0,3.0,10.0,0,2.0,11.0,3.0,7.0,7.0,0,30.0,1.0,0,6.0,2.0,1.0,0,12.0,0,0,5.0,17.0,0,4.0,74.0,3.0,16.0,0,3.0,6.0,2.0,0,2.0,0,0,0,0,1.0,5.0,51.0,49.0,1.0,0,0,2.0,2.0,1.0,20.0,0,20.0,4.0,0,0,1.0,32.0,0,5.0,70.0,2.0,53.0,3.0,0,0,0,0,42.0,18.0,23.0,1.0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,0,0,0,0,0,3.0,3.0,14.0,0,2.0,0,6.0,0,1.0,793.0,0,13.0,0,0,0,12.0,2.0,0,2.0,16.0,0,2.0,0,0,0,8.0,0,12.0,0,5.0,9.0,0,19.0,10.0,127.0,0,10.0,0
8,1968,4.0,20.0,8.0,0,273.0,0,0,0,1.0,33.0,0,46.0,75.0,0,1.0,1.0,0,0,105.0,0,1.0,0,0,0,0,15.0,0,1.0,0,0,49.0,0,1.0,5.0,6.0,137.0,0,0,0,15.0,79.0,36.0,21.0,0,0,30.0,0,0,2.0,0,0,25.0,56.0,0,21.0,0,10.0,0,5.0,0,118.0,1.0,345.0,167.0,15.0,0,1.0,29.0,461.0,11.0,1.0,8.0,6.0,0,1.0,0,0,7.0,0,0,0,0,1.0,5.0,0,1.0,81.0,0,67.0,0,29.0,16.0,8.0,8.0,3.0,246.0,0,73.0,24.0,0,6.0,0,0,0,7.0,3.0,0,0,12.0,1.0,2.0,4.0,0,31.0,0,0,3.0,3.0,1.0,0,23.0,0,0,3.0,19.0,3.0,1.0,70.0,1.0,33.0,0,0,5.0,9.0,0,0,0,3.0,0,0,0,0,87.0,82.0,0,0,0,1.0,2.0,1.0,12.0,1.0,12.0,2.0,0,0,6.0,25.0,0,11.0,99.0,0,57.0,1.0,0,0,0,0,78.0,8.0,26.0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,0,0,0,0,0,1.0,5.0,37.0,0,0,0,5.0,0,1.0,813.0,0,20.0,0,0,3.0,8.0,3.0,0,0,28.0,0,1.0,0,0,0,13.0,0,14.0,0,7.0,6.0,0,19.0,4.0,129.0,0,5.0,0
9,1968,5.0,24.0,13.0,0,223.0,0,9.0,0,0,18.0,0,44.0,90.0,0,2.0,0,0,0,104.0,0,2.0,1.0,1.0,0,0,3.0,0,2.0,0,0,30.0,0,1.0,5.0,2.0,118.0,0,0,1.0,6.0,56.0,22.0,21.0,0,0,25.0,0,0,1.0,0,1.0,18.0,43.0,1.0,15.0,0,32.0,0,4.0,0,71.0,0,280.0,133.0,8.0,0,0,22.0,468.0,15.0,2.0,1.0,2.0,0,0,1.0,0,9.0,0,0,0,0,2.0,2.0,1.0,1.0,31.0,0,62.0,0,5.0,36.0,17.0,3.0,0,201.0,0,61.0,17.0,0,4.0,0,0,0,1.0,6.0,0,0,7.0,1.0,4.0,1.0,0,22.0,1.0,0,5.0,13.0,0,0,14.0,0,0,6.0,22.0,1.0,0,85.0,3.0,35.0,0,4.0,4.0,3.0,0,3.0,0,1.0,0,0,1.0,1.0,63.0,62.0,1.0,0,0,0,4.0,0,11.0,0,12.0,5.0,0,0,2.0,46.0,1.0,12.0,52.0,1.0,58.0,0,0,0,0,0,79.0,19.0,26.0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0,0,0,0,0,0,8.0,14.0,0,3.0,0,2.0,0,0,771.0,1.0,12.0,7.0,0,0,12.0,3.0,0,1.0,15.0,0,2.0,1.0,0,0,16.0,1.0,27.0,0,8.0,4.0,0,9.0,3.0,85.0,0,12.0,0
10,1968,1.0,39.0,5.0,0,250.0,0,6.0,0,1.0,39.0,0,83.0,72.0,0,12.0,0,0,1.0,99.0,0,0,7.0,0,0,0,4.0,0,0,1.0,0,19.0,0,1.0,20.0,10.0,135.0,0,0,0,22.0,55.0,7.0,14.0,0,0,19.0,0,0,2.0,0,0,38.0,53.0,0,13.0,0,19.0,0,2.0,0,74.0,0,350.0,168.0,17.0,0,0,36.0,492.0,10.0,1.0,0,10.0,0,2.0,3.0,1.0,5.0,0,0,0,0,3.0,1.0,1.0,1.0,59.0,0,92.0,0,6.0,26.0,20.0,3.0,1.0,279.0,0,111.0,13.0,3.0,26.0,0,0,0,2.0,13.0,2.0,0,6.0,0,4.0,9.0,0,28.0,0,0,4.0,4.0,1.0,0,8.0,0,1.0,5.0,23.0,2.0,0,64.0,4.0,69.0,0,1.0,7.0,4.0,0,6.0,0,1.0,1.0,0,1.0,2.0,37.0,31.0,0,0,0,3.0,5.0,0,22.0,0,6.0,15.0,0,0,3.0,44.0,0,10.0,55.0,2.0,66.0,0,0,0,0,0,43.0,36.0,24.0,2.0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,0,0,0,4.0,0,1.0,5.0,18.0,0,1.0,0,6.0,0,0,880.0,1.0,12.0,0,0,1.0,4.0,5.0,0,0,13.0,0,4.0,0,0,0,22.0,0,27.0,0,2.0,11.0,0,16.0,5.0,148.0,0,4.0,0
11,1968,2.0,22.0,5.0,0,237.0,0,5.0,0,0,26.0,0,56.0,62.0,0,2.0,0,0,2.0,88.0,0,0,2.0,0,0,0,3.0,0,0,0,0,22.0,0,0,12.0,7.0,130.0,0,0,0,15.0,66.0,7.0,9.0,2.0,0,10.0,0,0,1.0,0,1.0,11.0,49.0,2.0,31.0,0,24.0,0,3.0,0,73.0,1.0,349.0,155.0,13.0,0,0,26.0,547.0,7.0,0,1.0,2.0,0,4.0,0,0,6.0,0,0,0,0,2.0,1.0,3.0,1.0,31.0,0,67.0,0,3.0,22.0,18.0,14.0,1.0,220.0,0,93.0,16.0,1.0,4.0,0,0,0,1.0,10.0,0,1.0,10.0,0,6.0,6.0,0,22.0,5.0,0,4.0,5.0,2.0,0,18.0,0,0,4.0,10.0,1.0,0,99.0,1.0,34.0,0,1.0,8.0,2.0,0,2.0,0,3.0,0,0,0,3.0,20.0,17.0,0,0,0,1.0,2.0,0,15.0,0,7.0,5.0,0,0,1.0,29.0,0,6.0,39.0,3.0,67.0,0,0,0,0,0,50.0,21.0,23.0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.0,0,0,0,2.0,1.0,2.0,6.0,3.0,0,1.0,0,5.0,0,0,833.0,1.0,12.0,0,0,4.0,3.0,1.0,0,0,4.0,0,1.0,1.0,0,0,16.0,0,26.0,0,4.0,8.0,0,14.0,21.0,148.0,0,4.0,0
12,1968,0,19.0,11.0,0,160.0,0,1.0,0,0,33.0,0,46.0,30.0,0,0,0,0,0,74.0,0,1.0,0,0,0,0,5.0,0,0,0,0,8.0,0,1.0,11.0,4.0,96.0,0,0,0,5.0,73.0,12.0,8.0,0,0,15.0,0,0,1.0,0,2.0,19.0,19.0,0,15.0,0,38.0,0,1.0,0,65.0,0,327.0,122.0,5.0,0,0,24.0,437.0,6.0,0,1.0,1.0,0,1.0,1.0,0,2.0,0,0,0,0,3.0,0,1.0,2.0,22.0,0,65.0,0,10.0,18.0,17.0,3.0,3.0,160.0,0,64.0,34.0,0,4.0,0,0,0,2.0,4.0,0,0,21.0,0,2.0,1.0,0,15.0,0,0,6.0,3.0,0,0,10.0,0,2.0,3.0,11.0,5.0,1.0,98.0,1.0,36.0,0,0,8.0,5.0,0,1.0,0,3.0,0,0,0,3.0,56.0,52.0,0,0,0,0,1.0,0,10.0,0,11.0,0,1.0,0,1.0,28.0,0,4.0,27.0,0,53.0,1.0,0,0,0,0,30.0,14.0,18.0,1.0,0,0,0,0,0,0,0,1.0,0,0,4.0,7.0,0,0,0,2.0,0,0,6.0,3.0,0,0,0,0,0,2.0,658.0,4.0,7.0,0,0,0,12.0,3.0,0,0,3.0,0,1.0,0,0,0,11.0,0,17.0,0,8.0,6.0,0,18.0,15.0,144.0,0,4.0,0
1,1969,2.0,27.0,5.0,0,179.0,0,1.0,0,0,32.0,1.0,53.0,62.0,0,1.0,2.0,0,2.0,85.0,0,0,1.0,0,0,0,6.0,0,1.0,0,0,13.0,0,2.0,8.0,7.0,94.0,0,0,1.0,10.0,70.0,4.0,19.0,0,0,16.0,0,0,1.0,0,0,24.0,42.0,1.0,12.0,0,24.0,0,2.0,0,78.0,0,327.0,135.0,6.0,0,0,22.0,437.0,6.0,5.0,2.0,6.0,0,3.0,0,0,5.0,0,0,0,1.0,11.0,0,0,4.0,17.0,0,54.0,0,27.0,26.0,28.0,4.0,0,217.0,0,86.0,31.0,2.0,9.0,0,0,0,1.0,9.0,1.0,1.0,40.0,0,3.0,7.0,0,22.0,1.0,0,1.0,1.0,2.0,0,15.0,0,0,2.0,26.0,0,2.0,83.0,3.0,36.0,0,0,15.0,2.0,0,1.0,0,2.0,0,0,0,2.0,46.0,44.0,0,0,0,1.0,4.0,0,18.0,0,12.0,3.0,0,0,1.0,26.0,0,2.0,29.0,0,58.0,0,0,0,0,0,24.0,19.0,28.0,2.0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0,0,0,3.0,0,1.0,6.0,10.0,0,0,0,4.0,0,0,668.0,0,12.0,0,0,1.0,16.0,2.0,0,0,0,0,3.0,0,0,0,10.0,0,13.0,0,3.0,3.0,0,10.0,8.0,122.0,0,19.0,1.0
2,1969,6.0,30.0,2.0,0,200.0,3.0,1.0,0,2.0,35.0,0,41.0,52.0,0,0,0,0,1.0,72.0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,7.0,4.0,97.0,0,0,0,14.0,68.0,2.0,8.0,0,0,10.0,0,0,0,0,0,10.0,37.0,0,22.0,0,23.0,0,0,0,74.0,0,275.0,127.0,9.0,0,0,26.0,416.0,3.0,5.0,0,1.0,0,5.0,3.0,0,3.0,0,0,0,0,0,0,0,4.0,19.0,0,51.0,0,21.0,16.0,18.0,9.0,0,211.0,0,90.0,17.0,1.0,3.0,0,0,0,1.0,3.0,0,0,23.0,0,9.0,2.0,0,30.0,0,0,7.0,3.0,0,0,4.0,0,1.0,1.0,21.0,5.0,0,63.0,1.0,39.0,0,0,4.0,1.0,0,7.0,0,2.0,0,1.0,4.0,1.0,36.0,32.0,0,0,0,1.0,1.0,0,22.0,1.0,28.0,1.0,0,0,2.0,36.0,0,7.0,28.0,3.0,40.0,2.0,0,0,0,0,31.0,26.0,20.0,1.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0,0,0,1.0,0,0,7.0,7.0,0,0,0,3.0,0,0,619.0,0,13.0,1.0,0,0,8.0,2.0,0,0,0,0,2.0,0,0,0,17.0,0,18.0,0,3.0,2.0,0,6.0,6.0,76.0,0,3.0,0
3,1969,0,25.0,8.0,0,216.0,3.0,0,0,0,30.0,0,32.0,57.0,0,3.0,0,0,1.0,87.0,0,0,4.0,0,0,0,4.0,0,0,0,0,21.0,0,0,5.0,6.0,142.0,0,0,0,16.0,93.0,3.0,12.0,1.0,0,19.0,0,0,0,0,1.0,13.0,41.0,0,19.0,0,26.0,0,3.0,0,95.0,0,333.0,129.0,6.0,0,1.0,36.0,464.0,2.0,0,3.0,1.0,0,1.0,2.0,2.0,2.0,0,0,0,0,3.0,0,2.0,0,32.0,0,71.0,0,18.0,16.0,14.0,5.0,9.0,247.0,0,78.0,40.0,0,5.0,0,0,1.0,1.0,8.0,0,0,19.0,1.0,13.0,4.0,0,21.0,2.0,0,7.0,4.0,2.0,0,8.0,0,0,3.0,30.0,3.0,1.0,93.0,2.0,28.0,0,0,4.0,4.0,0,0,0,0,3.0,0,1.0,1.0,31.0,30.0,0,0,0,2.0,3.0,0,30.0,0,21.0,4.0,0,0,3.0,51.0,0,7.0,38.0,1.0,50.0,0,0,0,0,0,46.0,15.0,37.0,0,0,0,3.0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,1.0,3.0,1.0,3.0,1.0,0,1.0,0,3.0,0,2.0,780.0,0,27.0,0,0,1.0,1.0,2.0,0,0,2.0,0,1.0,0,0,0,15.0,0,21.0,0,4.0,3.0,0,19.0,11.0,99.0,0,5.0,1.0
4,1969,0,32.0,6.0,0,251.0,2.0,4.0,0,1.0,54.0,0,53.0,69.0,0,1.0,0,0,0,143.0,0,1.0,0,0,1.0,0,5.0,0,0,0,0,32.0,0,1.0,10.0,4.0,129.0,0,0,0,8.0,84.0,10.0,17.0,2.0,0,10.0,0,1.0,0,0,0,15.0,38.0,0,11.0,0,11.0,0,2.0,0,124.0,1.0,375.0,133.0,7.0,0,2.0,24.0,506.0,4.0,1.0,2.0,6.0,0,5.0,1.0,3.0,5.0,0,0,0,1.0,4.0,4.0,3.0,7.0,41.0,0,58.0,0,12.0,28.0,42.0,7.0,3.0,354.0,0,105.0,34.0,2.0,6.0,0,0,0,2.0,6.0,0,1.0,27.0,1.0,10.0,7.0,1.0,31.0,0,0,5.0,7.0,2.0,0,13.0,0,0,5.0,26.0,7.0,2.0,107.0,3.0,55.0,0,0,6.0,11.0,0,6.0,0,4.0,0,0,0,1.0,16.0,13.0,0,0,0,1.0,5.0,0,20.0,0,22.0,2.0,0,0,5.0,50.0,0,14.0,53.0,1.0,101.0,0,0,0,0,0,81.0,21.0,30.0,1.0,0,0,1.0,0,0,0,0,0,0,0,1.0,14.0,0,0,0,2.0,0,0,6.0,11.0,0,1.0,0,1.0,0,2.0,867.0,0,12.0,0,1.0,0,3.0,1.0,0,0,2.0,0,0,0,0,0,12.0,0,23.0,0,5.0,2.0,0,17.0,13.0,88.0,0,8.0,0
5,1969,2.0,26.0,4.0,0,251.0,1.0,4.0,0,1.0,55.0,0,41.0,78.0,0,1.0,0,0,0,117.0,0,1.0,0,0,0,0,10.0,0,0,0,0,23.0,0,1.0,18.0,6.0,103.0,0,0,0,11.0,59.0,10.0,20.0,1.0,0,17.0,0,0,2.0,0,0,14.0,61.0,0,23.0,0,32.0,0,9.0,0,107.0,0,299.0,160.0,7.0,0,0,25.0,562.0,4.0,1.0,1.0,2.0,0,3.0,2.0,0,4.0,0,0,0,0,4.0,1.0,3.0,8.0,28.0,0,68.0,0,24.0,23.0,47.0,2.0,4.0,313.0,0,81.0,29.0,1.0,2.0,0,0,0,2.0,18.0,0,0,24.0,0,5.0,3.0,0,33.0,1.0,0,1.0,13.0,1.0,0,11.0,0,0,6.0,20.0,4.0,0,106.0,1.0,43.0,0,0,26.0,12.0,0,6.0,0,3.0,0,0,0,0,32.0,24.0,0,0,0,1.0,4.0,0,14.0,2.0,14.0,4.0,0,0,2.0,40.0,0,6.0,36.0,1.0,78.0,0,0,0,0,1.0,56.0,13.0,23.0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,3.0,0,0,2.0,0,0,10.0,8.0,0,0,0,11.0,0,2.0,872.0,2.0,13.0,0,0,1.0,3.0,3.0,0,0,6.0,0,0,0,0,0,11.0,0,32.0,0,0,7.0,0,27.0,7.0,127.0,0,4.0,0
6,1969,21.0,33.0,8.0,0,222.0,1.0,8.0,0,0,49.0,0,59.0,47.0,0,6.0,0,0,0,108.0,0,0,0,0,1.0,0,9.0,0,0,0,0,9.0,0,0,19.0,1.0,101.0,0,0,0,20.0,96.0,7.0,13.0,1.0,0,15.0,0,0,0,0,0,25.0,46.0,0,16.0,0,25.0,0,5.0,0,103.0,0,303.0,173.0,9.0,0,0,21.0,552.0,8.0,0,2.0,4.0,0,0,0,1.0,6.0,0,0,0,0,3.0,1.0,6.0,10.0,24.0,0,96.0,0,11.0,11.0,38.0,2.0,6.0,276.0,0,91.0,11.0,0,5.0,0,0,0,0,5.0,0,0,17.0,1.0,6.0,3.0,0,32.0,1.0,0,4.0,13.0,0,0,10.0,0,0,4.0,17.0,5.0,0,98.0,0,34.0,0,1.0,10.0,8.0,0,10.0,0,4.0,0,0,0,2.0,51.0,47.0,0,0,0,1.0,3.0,0,14.0,0,12.0,2.0,0,0,11.0,47.0,0,5.0,36.0,1.0,62.0,0,0,0,0,2.0,36.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,2.0,21.0,0,0,0,3.0,0,1.0,22.0,1.0,0,1.0,0,13.0,0,0,889.0,1.0,11.0,0,0,1.0,1.0,2.0,0,1.0,7.0,0,2.0,0,0,0,7.0,0,16.0,0,3.0,16.0,0,39.0,9.0,118.0,0,8.0,0
